GC_ID,ptype,group_id,snapform,x,y,z,vx,vy,vz,lx,ly,lz,ek,ep
52143390,star,8580896,89,-0.3921103190150461,-12.720648506503494,2.3761991931824014,145.96523,195.74388,-151.94324,1467.6900620545498,287.2639391480819,1780.019128480153,41354.13464517146,36481.75
52305466,star,8580896,99,12.90443488816527,-1.9315630463897833,-12.152939819192397,177.92244,173.58203,-103.2233,2308.914285716269,-830.2423840255567,2583.6464294280604,36221.08138033934,54664.13
47406211,star,8580896,99,-3.235270700039109,-44.04538881407643,19.167587697331328,70.50512,-33.861996,-31.555841,2038.9420779703353,1249.3213685033395,3214.978116519986,3556.688915901148,94237.45
120433313,dark,8580896,111,-20.603804776634206,-10.36137104712543,19.612764954894374,66.369675,6.907733,-90.80219,805.3554673473086,-569.1778217506578,545.3552442332509,6348.8442939240485,77953.4
47034856,star,8580896,114,17.42793485535367,10.929765132896136,-3.400744465754542,136.0811,128.38142,-111.00103,-776.6227700583518,1471.7416698677416,750.0886261454334,23660.54306961887,61820.18
41856445,star,8580896,115,-20.165072512303595,17.174705879355315,-0.42602057005569804,-171.00421,1.2181385,29.762093,511.67413863267154,673.0060668354754,2912.3831850666697,15064.852249622345,72351.09
50646339,star,8580896,116,7.9247968439158285,28.747114690209855,-6.7253175968216965,97.01016,62.74718,-37.820904,-665.2471384776136,-352.701173052086,-2291.503601824603,7389.300369664124,77600.54
48566415,star,8580896,116,0.6819870505423751,-17.268629658196005,4.807269416283816,22.343002,142.52577,24.98845,-1116.6760584064605,90.36703302062915,483.033763441984,10718.61257434648,53280.027
118895841,dark,8580896,121,-28.211181690021476,-5.584474922514346,8.87425922651164,-67.74253,-131.07677,13.152698,1089.7582989401335,-230.11163851254224,3319.5240237011376,10971.581437627901,77485.516
38097461,star,8580896,123,-8.27839910374314,0.7430459663373767,6.2531789234199096,-226.7825,-73.4588,0.7527015,459.9103196673,-1411.8803932375822,776.6310973596777,28413.53184235096,26262.65
122649411,dark,8580896,123,-9.999895850807661,22.781848887214437,8.806435918486386,-77.30581,61.846363,77.19316,1213.9568961266418,91.13491723189964,1142.7120697926848,7879.9725551392185,72227.375
44664407,star,8580896,124,35.142278668645304,0.483194503984123,-15.151022635749541,56.63384,69.03556,4.579983,1048.1723641693102,-1019.0116185107445,2398.701749352405,3997.1384992405074,87746.92
48196074,star,8580896,126,11.400356079051562,-1.7007531542039942,-15.34857126075076,110.951355,-133.9211,-87.95001,-1905.9162369062922,-700.2833220774904,-1338.047323090933,18990.134068764863,59093.547
51957949,star,8580896,128,33.681888105449616,-7.639324031471915,-9.513952839894046,-69.44375,91.090576,-12.175241,959.6420606113132,1070.7696688689698,2537.5992975281843,6634.081835746882,85113.766
38300916,star,8580896,129,-18.80084255101974,3.6683367955338326,19.360167234801338,-44.990086,53.044476,-26.823679,-1125.3482061937352,-1375.323346119408,-832.2420466715412,2778.667198634823,74289.83
40686753,star,8580896,129,-45.74179760317202,-10.853565739060286,21.97592787656322,-39.521942,-95.05683,96.2502,1044.3042147949232,3534.1257428618815,3919.116343724309,9930.94323129498,97820.16
61799046,star,8580896,130,52.57764147104899,-28.407507047966646,30.279388881222985,41.71132,56.41605,-62.96063,80.31098232979639,4573.31460039861,4151.137435478906,4443.32263504414,106872.64
55286280,star,8580896,131,-8.187680670736881,25.518728131435637,-21.90083966304519,-166.11539,76.068306,35.424355,2569.944245547024,3928.109758487726,3616.2303999142023,17317.798813909758,83346.414
42482440,star,8580896,154,8.207981101098994,-16.481811856479908,2.3741951844349387,-45.70689,126.04167,-59.260994,677.4810227218946,377.89604005002224,281.215296423759,10743.743140353938,55264.023
38877773,star,8580896,154,-19.84663419874414,-0.061016158520942554,1.1374948014708934,61.397686,22.346432,-41.81014,-22.867855875928605,-759.9509799725217,-439.75520529366185,3008.5630789553106,60087.0
62194223,star,8580896,154,8.456149643810932,14.137895829961053,-31.73086141274689,-53.3303,42.925083,66.589355,2303.483235894735,1129.1267841172253,1116.9591438562777,4560.41280437613,85662.875
43071575,star,8580896,68,10.093372561816068,-45.30259998461406,51.48281418035185,71.38581,55.318577,-14.0172,-2212.9403849768,3816.623261826953,3792.3138389682445,4176.280052823975,106687.02
20573693,star,9106256,107,-16.46659164171433,35.6577176419014,-57.086998361985025,87.68452,85.01017,89.05139,8028.344811913366,-3539.272972397098,-4526.457499928306,11422.726734783966,108295.42
11339401,star,13687078,205,5.281247389233613,42.35547384613892,10.923015604734246,98.53825,-13.643379,16.22691,836.3252907804333,990.6365595897394,-4245.688491840689,5079.620502595324,91872.29
19632342,star,13687078,206,26.694056762076798,-5.225195860992244,-15.228970375217614,4.491614,-69.220825,-76.95259,-652.0695365627632,1985.7741761193852,-1824.3150747054235,5366.699576830986,79579.26
21819730,star,13687078,207,52.38744408698403,203.2892234013416,-8.618164726045507,56.81861,-51.132866,-3.4919047,-1150.538063175164,-306.74018626140753,-14229.331488059175,2927.559200506221,134452.61
18474358,star,13687078,211,50.591005371301435,-81.27296765364736,21.357497042161413,-33.701496,-97.431694,19.241003,517.1236996656535,-1693.2012917592083,-7668.187960432384,5499.4708274548175,117841.72
14305131,star,13687078,231,65.8525446144049,22.287305783516786,-5.172201664616296,106.706215,-61.587105,6.0283833,-184.18450496729454,-948.8904396083744,-6433.861606924998,7607.764459542115,108382.55
23011833,star,13687078,231,56.60982502492698,22.059469715939485,-11.33868428729329,135.25746,-66.66212,3.1385489,-686.6259753045132,-1711.3143552798429,-6757.438656279664,11374.13357899012,104492.41
25871254,star,13687078,231,47.41193581268453,-75.49531120730535,10.796599693268945,-46.442753,-115.57297,22.946215,-484.53655220997007,-1589.3482684047794,-8985.748197019446,8020.283438958257,115331.06
13712428,star,13687078,42,93.31485284105293,136.16861714340484,5.650554515879776,51.428528,-99.3256,-9.721426,-762.5084207014769,1197.7531377269695,-16271.505233202462,6302.487643260974,130295.12
12300183,star,13687078,64,-116.67483332312258,-28.034395001785015,3.454481735083391,-103.70502,52.951656,-8.877345,65.95046900977641,-1394.009845534399,-9085.433090597477,6818.708325998421,122789.766
14901800,star,13687078,71,-44.43725049786735,242.31820664430415,19.412743401560874,55.503635,59.43855,-11.035808,-3828.042409528232,587.0768848078553,-16090.827086938896,3367.691707448219,136684.55
12321892,star,13687078,71,-16.90416671148705,22.4096135556465,3.5824941577229765,26.877058,207.98209,52.459652,430.50591873970575,983.0736055053376,-4118.068341763814,23365.469623776153,74837.086
15801241,star,13687078,74,61.044390416798706,217.39950737890467,3.6742023326005437,57.37922,-33.18593,-12.43585,-2581.615879686423,969.9617518158274,-14500.02872260087,2274.165464047808,135873.06
13437081,star,13687078,75,-20.446375596999133,-57.18589328158123,0.5894987101637525,-62.850582,-31.873196,18.941088,-1064.3738134284627,350.22625670120135,-2942.475352260254,2662.430234559608,102031.05
14871321,star,13687078,106,-102.2866970645191,8.59216817386914,6.6246298258483876,84.500046,70.2809,-7.7831354,-532.458948417983,-236.32969078090832,-7914.839634339829,6070.119696432841,118725.4
15344737,star,13687078,106,-95.31686727430497,-14.674746929689718,28.806543799932115,-113.92377,86.531395,24.909143,-2858.2057952740615,-907.4884665890308,-9919.703939639805,10543.385154516553,118186.78
18284821,star,13687078,107,-2.807243823277531,-58.484122581692645,-10.277193654044822,-50.463043,2.4326913,24.197433,-1390.1644253627867,586.5465631238509,-2958.1159628339715,1568.976409281866,101901.9
81605580,dark,13687078,38,16.318603710111347,-15.893917040455563,-24.519195573848265,-3.297717,-81.064255,6.8506975,-2096.5147345376295,-30.93644753887233,-1375.2690904176845,3314.6105356571497,83347.63
39430874,star,16199669,118,-60.749698857842304,52.197539411397884,-9.563900638604537,-7.993324,-6.0899673,0.5264062,-30.766731818492644,108.42637448442613,787.1955107741212,50.629016360799596,111458.19
47568179,star,16199669,120,8.695530695396883,77.58556884127029,16.690106839087093,2.5491774,55.11941,46.235092,2667.227059584615,-359.49261981366567,281.5131550426653,2591.1656555319496,111043.586
35861007,star,16199669,121,-33.156510575441644,-133.66459104618843,-83.79743184479594,-8.073109,41.785103,18.66296,1006.9073845903877,1295.3044061588057,-2464.5369736116772,1079.7379520363465,131390.62
59714822,star,19898495,68,-11.000080212434113,45.921223670033214,1.4857979774678824,-133.27165,55.834503,-21.283422,-1060.3195956015388,-432.1341056909178,5505.8133370131145,10665.905640276149,93921.04
56458775,star,19898495,69,62.73037679694244,89.15646445313905,-52.33240945435682,-18.000761,98.09918,14.180001,6398.005344487581,52.506374873338245,7758.682869506445,5074.274353381363,123478.55
48388090,star,19898495,88,18.48589065275155,15.211234996917483,2.7531695243160357,-26.594196,260.3165,56.78023,147.00199573105158,-1122.851481130862,5216.712883259877,35847.96472828882,68800.0
47819237,star,19898495,189,-48.220834864041535,-26.331304381725204,1.7202767263515852,-39.65091,-128.37321,-43.821556,1374.716185493731,-2181.3225564248114,5146.203423009228,9986.103514151648,99425.35
41671394,star,19898495,189,61.48591710978508,-11.796780288306763,-13.684109708687174,-68.70141,108.88124,49.321114,908.1125043835426,-2092.4362922387713,5884.207529159806,9503.790086584166,106268.15
55466836,star,19898495,189,48.0866918502652,-61.445505772484466,-33.83380577996286,102.10292,43.110798,-24.185062,2944.665754387675,-2291.550739439899,8346.8212461251,6434.2322603362845,114516.63
58839036,star,19898495,189,28.016485389322042,-8.453032118966803,-1.4733194050422753,148.01332,139.43266,45.068264,-175.534635160666,-1480.7252580105346,5157.574520517255,21690.278945751954,76839.08
62072586,star,19898495,189,29.029826195670466,110.27259987780417,-6.5250391513400245,-73.08012,-55.95242,62.240475,6498.327236479242,-1329.9795430448542,6434.445413727765,6172.6271094237745,120315.68
48203061,star,19898495,189,-29.99424886248744,43.7987929948722,-3.2443943978942116,-98.86894,-24.034906,-19.580318,-935.5730302428228,-266.52710202740275,5051.2492992683565,5368.066302511026,98177.805
57890243,star,19898495,222,39.453492670785636,-10.31305912015523,-35.42997672504134,-70.41217,125.53241,95.95526,3458.0180708147236,-1291.0686368881393,4226.527128562879,14961.836590077844,101056.625
56635047,star,19898495,222,28.739037073159125,6.904492402209144,-9.989108879868581,-180.9342,126.08338,146.07779,2268.0536136713717,-2390.763537585801,4872.773817149007,34986.461727992166,79343.81
60294988,star,19898495,222,-43.813545583878295,-44.565280467650155,-0.7309740454365965,58.741127,-67.8541,-23.49868,997.6256816992691,-1072.4987316154482,5590.743639087775,4303.44332010395,103223.09
59286585,star,19898495,223,22.72837785518641,-72.3658733962875,-28.7515196371387,121.945984,-19.434359,-63.3375,4024.706273827778,-2066.573683305572,8383.016185570703,9630.077440780704,112449.45
45267475,star,19898495,223,31.900449337052123,117.0137682661516,12.758853039937094,-84.83291,-33.423206,34.204365,4428.823391340933,-2173.505219827656,8860.403011626724,4741.83610617838,122392.87
36713078,star,19898495,223,83.2791664250326,111.32963996039325,-25.273449073203665,-53.96013,40.933598,43.73218,5903.2212199751575,-2278.2210585444527,9416.27759372491,3249.8791485429974,126375.97
